Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4,time(h)
402,5912.258103,9/20/2016 21:44,1203.965399,5,1,-3.001969099,3.709415436,2.418754237,1.003788762,9.554408249,3.888646958,-0.000182215,0,0,0,0,28.07558632,25.95913506,25.45987701,25.86657143,1.642293917
403,5922.273247,9/20/2016 21:44,1213.980544,5,1,-3.001285076,3.706668854,2.418754237,1.012139092,9.554408249,3.919608934,-0.000243013,0,0,0,0,28.15118217,25.95913506,25.53594971,25.86657143,1.645075902
404,5932.288279,9/20/2016 21:44,1223.995576,5,1,-3.001285076,3.703617334,2.418754237,1.020489227,9.554408249,3.950546666,-0.000242969,0,0,0,0,28.28772163,26.0202179,25.59706306,25.92767143,1.647857855
405,5942.303441,9/20/2016 21:44,1234.010737,5,1,-3.001285076,3.700870752,2.418754237,1.028839504,9.554408249,3.981461549,-0.000243015,0,0,0,0,28.13654518,26.0202179,25.59706306,26.07961655,1.650639845
406,5952.318611,9/20/2016 21:44,1244.025907,5,1,-3.00231719,3.697819233,2.418754237,1.037189918,9.554408249,4.012352817,-0.000303763,0,0,0,0,28.21213531,26.0202179,25.52099228,25.92767143,1.653421836
407,5962.333667,9/20/2016 21:45,1254.040964,5,1,-3.001285076,3.695072651,2.418754237,1.045539838,9.554408249,4.043218478,-0.000303768,0,0,0,0,28.15118217,25.95913506,25.53594971,26.01852989,1.656203796
408,5972.348584,9/20/2016 21:45,1264.055881,5,1,-3.001285076,3.692021132,2.418754237,1.053889879,9.554408249,4.074060376,-0.000303769,0,0,0,0,28.28772163,26.0202179,25.52099228,26.00364685,1.658985718
409,5982.363709,9/20/2016 21:45,1274.071005,5,1,-3.001621723,3.689274788,2.418754237,1.062239881,9.554408249,4.10487761,-0.000242967,0,0,0,0,28.1816597,25.98967552,25.56650543,26.12504005,1.661767697
410,5992.378803,9/20/2016 21:45,1284.0861,5,1,-3.001285076,3.68622303,2.418754237,1.070589999,9.554408249,4.135671151,-0.000303773,0,0,0,0,28.21213531,25.86821747,25.52099228,26.00364685,1.664549667
411,6002.3939,9/20/2016 21:45,1294.101197,5,1,-3.001285076,3.683476686,2.418754237,1.078940041,9.554408249,4.166439813,-0.00024297,0,0,0,0,28.21213531,25.86821747,25.67312622,25.92767143,1.667331639
412,6012.409036,9/20/2016 21:45,1304.116332,5,1,-3.001285076,3.680424929,2.418754237,1.087290222,9.554408249,4.197184059,-0.000303767,0,0,0,0,28.21213531,25.86821747,25.52099228,26.15558434,1.670113621
413,6022.424081,9/20/2016 21:46,1314.131378,5,1,-3.001632214,3.677373409,2.418754237,1.095640291,9.554408249,4.227902869,-0.000303772,0,0,0,0,28.28772163,26.0202179,25.52099228,26.00364685,1.672895578
414,6032.439431,9/20/2016 21:46,1324.146728,5,1,-3.001969814,3.674321651,2.418754237,1.10399056,9.554408249,4.258597599,-0.000364509,0,0,0,0,28.13654518,25.86821747,25.52099228,26.07961655,1.67567762
415,6042.45436,9/20/2016 21:46,1334.161657,5,1,-3.001969814,3.671270132,2.418754237,1.112340616,9.554408249,4.289265735,-0.00030377,0,0,0,0,28.21213531,26.0202179,25.52099228,26.00364685,1.678459544
416,6052.469458,9/20/2016 21:46,1344.176755,5,1,-3.001632214,3.668218613,2.418754237,1.120690709,9.554408249,4.319908196,-0.000242967,0,0,0,0,28.34867287,25.92930603,25.65817642,26.06473923,1.681241516
417,6062.484585,9/20/2016 21:46,1354.191882,5,1,-3.001285076,3.665166855,2.418754237,1.129040907,9.554408249,4.350525514,-0.000303766,0,0,0,0,28.21213531,25.86821747,25.59706306,26.00364685,1.684023496
418,6072.499612,9/20/2016 21:46,1364.206909,5,1,-3.001632214,3.66181016,2.418754237,1.137391149,9.554408249,4.381117759,-0.000364529,0,0,0,0,28.28772163,25.86821747,25.52099228,26.07961655,1.686805448
419,6082.51477,9/20/2016 21:47,1374.222066,5,1,-3.001969814,3.65875864,2.418754237,1.145741359,9.554408249,4.411683443,-0.000364476,0,0,0,0,28.34867287,25.92930603,25.58211136,26.06473923,1.689587436
420,6092.529882,9/20/2016 21:47,1384.237178,5,1,-3.001986027,3.655706882,2.418754237,1.154091437,9.554408249,4.442222899,-0.000364521,0,0,0,0,28.34867287,25.92930603,25.58211136,26.06473923,1.692369412
421,6102.544958,9/20/2016 21:47,1394.252254,5,1,-3.001621723,3.652655363,2.418754237,1.1624416,9.554408249,4.472736011,-0.000303731,0,0,0,0,28.42424965,25.92930603,25.65817642,25.98876762,1.695151377
422,6112.560112,9/20/2016 21:47,1404.267409,5,1,-3.001632214,3.649298429,2.418754237,1.170791806,9.554408249,4.50322314,-0.00036452,0,0,0,0,28.27309227,25.92930603,25.58211136,26.06473923,1.697933364
423,6122.575271,9/20/2016 21:47,1414.282568,5,1,-3.001285076,3.64624691,2.418754237,1.179142024,9.554408249,4.533684023,-0.000364517,0,0,0,0,28.4096241,26.14237976,25.64322853,26.04986763,1.700715353
424,6132.590409,9/20/2016 21:47,1424.297705,5,1,-3.001285076,3.642890215,2.418754237,1.187492076,9.554408249,4.564117865,-0.000364473,0,0,0,0,28.31819725,25.89876175,25.62761879,25.8822403,1.703497336
425,6142.605476,9/20/2016 21:48,1434.312773,5,1,-3.00126791,3.639838457,2.418754237,1.195842168,9.554408249,4.594524879,-0.000364527,0,0,0,0,28.34867287,26.08129883,25.73423386,26.06473923,1.706279299
426,6152.620628,9/20/2016 21:48,1444.327924,5,1,-3.001980305,3.636786938,2.418754237,1.204192206,9.554408249,4.624905001,-0.000303767,0,0,0,0,28.31819725,25.89876175,25.55155373,26.03419304,1.709061285
427,6162.635744,9/20/2016 21:48,1454.343041,5,1,-3.001649141,3.633430243,2.418754237,1.212542284,9.554408249,4.655257981,-0.000364475,0,0,0,0,28.34867287,25.77729416,25.65817642,25.98876762,1.711843262
428,6172.650856,9/20/2016 21:48,1464.358153,5,1,-3.001621723,3.630073309,2.418754237,1.220892585,9.554408249,4.685584295,-0.000303766,0,0,0,0,28.34867287,26.08129883,25.58211136,26.06473923,1.714625238
429,6182.665926,9/20/2016 21:48,1474.373223,5,1,-3.001285076,3.62702179,2.418754237,1.229242714,9.554408249,4.715883112,-0.00030372,0,0,0,0,28.34867287,25.92930603,25.65817642,25.98876762,1.717407202
430,6192.681045,9/20/2016 21:48,1484.388342,5,1,-3.001621723,3.623664856,2.418754237,1.237592827,9.554408249,4.7461551,-0.000364525,0,0,0,0,28.34867287,26.08129883,25.65817642,25.91279221,1.720189179
431,6202.696131,9/20/2016 21:49,1494.403428,5,1,-3.001969099,3.620308161,2.418754237,1.245943062,9.554408249,4.776399492,-0.000364522,0,0,0,0,28.42424965,25.92930603,25.65817642,25.91279221,1.722971148
432,6212.711229,9/20/2016 21:49,1504.418526,5,1,-3.001621723,3.616951466,2.418754237,1.254293259,9.554408249,4.806616557,-0.000364475,0,0,0,0,28.34867287,25.77729416,25.58211136,25.91279221,1.725753119
433,6222.72634,9/20/2016 21:49,1514.433637,5,1,-3.001632214,3.613899708,2.418754237,1.262643456,9.554408249,4.836805668,-0.000303771,0,0,0,0,28.36330223,25.71619606,25.59706306,25.85169029,1.728535095
434,6232.741488,9/20/2016 21:49,1524.448784,5,1,-3.001632214,3.610237837,2.418754237,1.270993871,9.554408249,4.866968068,-0.000364521,0,0,0,0,28.34867287,25.92930603,25.65817642,25.91279221,1.73131708
435,6242.756536,9/20/2016 21:49,1534.463833,5,1,-3.001632214,3.607186317,2.418754237,1.279344099,9.554408249,4.897102105,-0.000364476,0,0,0,0,28.43887711,25.86821747,25.52099228,25.85169029,1.734099038
436,6252.771653,9/20/2016 21:49,1544.478949,5,1,-3.001285076,3.603829384,2.418754237,1.287694458,9.554408249,4.927209343,-0.00030377,0,0,0,0,28.28772163,26.0202179,25.67312622,25.85169029,1.736881015
437,6262.786767,9/20/2016 21:50,1554.494064,5,1,-3.001633167,3.600472689,2.418754237,1.296044785,9.554408249,4.957288386,-0.000303769,0,0,0,0,28.49982071,25.92930603,25.73423386,25.98876762,1.739662991
438,6272.801827,9/20/2016 21:50,1564.509124,5,1,-3.001285076,3.597115993,2.418754237,1.304394919,9.554408249,4.987338929,-0.00036448,0,0,0,0,28.42424965,25.77729416,25.73423386,25.91279221,1.742444952
439,6282.81728,9/20/2016 21:50,1574.524576,5,1,-3.001285076,3.59375906,2.418754237,1.312745378,9.554408249,5.017362235,-0.00030375,0,0,0,0,28.43887711,25.86821747,25.67312622,25.85169029,1.745227022
440,6292.832032,9/20/2016 21:50,1584.539328,5,1,-3.001285076,3.590402365,2.418754237,1.321095444,9.554408249,5.047356014,-0.000364532,0,0,0,0,28.36330223,25.86821747,25.52099228,25.85169029,1.748008898
441,6302.847205,9/20/2016 21:50,1594.554502,5,1,-3.001980305,3.587350845,2.418754237,1.329446022,9.554408249,5.077324097,-0.000242965,0,0,0,0,28.43887711,25.86821747,25.52099228,25.85169029,1.75079089
442,6312.862436,9/20/2016 21:50,1604.569733,5,1,-3.001285076,3.583688736,2.418754237,1.337796523,9.554408249,5.107264409,-0.000303762,0,0,0,0,28.49982071,25.92930603,25.73423386,25.91279221,1.753572899
443,6322.877423,9/20/2016 21:51,1614.58472,5,1,-3.001621723,3.580332041,2.418754237,1.346146834,9.554408249,5.137176074,-0.000364519,0,0,0,0,28.57538605,25.92930603,25.65817642,25.91279221,1.75635484
444,6332.892527,9/20/2016 21:51,1624.599823,5,1,-3.001285076,3.577280521,2.418754237,1.354497203,9.554408249,5.167060639,-0.000303719,0,0,0,0,28.43887711,25.86821747,25.59706306,25.77570343,1.759136813
445,6342.907599,9/20/2016 21:51,1634.614896,5,1,-3.001632214,3.573923588,2.418754237,1.362847632,9.554408249,5.196917188,-0.000303767,0,0,0,0,28.51444817,25.86821747,25.59706306,25.85169029,1.761918778
446,6352.922709,9/20/2016 21:51,1644.630005,5,1,-3.001285076,3.570566893,2.418754237,1.371198059,9.554408249,5.226746334,-0.00030377,0,0,0,0,28.43887711,25.71619606,25.59706306,25.85169029,1.764700752
447,6362.937791,9/20/2016 21:51,1654.645088,5,1,-3.001633167,3.567515135,2.418754237,1.37954848,9.554408249,5.256548211,-0.000243017,0,0,0,0,28.57538605,25.92930603,25.65817642,25.98876762,1.76748272
448,6372.9529,9/20/2016 21:51,1664.660196,5,1,-3.000937462,3.56415844,2.418754237,1.387898777,9.554408249,5.286322648,-0.000364525,0,0,0,0,28.43887711,25.71619606,25.59706306,25.77570343,1.770264694
449,6382.968036,9/20/2016 21:52,1674.675333,5,1,-3.001649141,3.560801744,2.418754237,1.396249388,9.554408249,5.316070511,-0.000303719,0,0,0,0,28.52907944,25.80712891,25.61201477,25.71459579,1.773046677
450,6392.983065,9/20/2016 21:52,1684.690362,5,1,-3.001969814,3.557444811,2.418754237,1.404599932,9.554408249,5.345791689,-0.000303771,0,0,0,0,28.45351219,25.65509987,25.53594971,25.6385994,1.775828629
451,6402.998224,9/20/2016 21:52,1694.705521,5,1,-3.001996517,3.554393291,2.418754237,1.412950745,9.554408249,5.375486529,-0.000303769,0,0,0,0,28.45351219,25.95913506,25.53594971,25.6385994,1.778610618
452,6413.013296,9/20/2016 21:52,1704.720593,5,1,-3.001285076,3.551036596,2.418754237,1.421301363,9.554408249,5.405153769,-0.000364475,0,0,0,0,28.45351219,25.95913506,25.53594971,25.6385994,1.781392582
453,6423.028398,9/20/2016 21:52,1714.735695,5,1,-3.001986027,3.547984838,2.418754237,1.429651984,9.554408249,5.43479476,-0.000303772,0,0,0,0,28.51444817,25.71619606,25.59706306,25.69971085,1.784174555
454,6433.043535,9/20/2016 21:52,1724.750831,5,1,-3.001633167,3.544933319,2.418754237,1.438002712,9.554408249,5.464410371,-0.000303767,0,0,0,0,28.51444817,25.71619606,25.59706306,25.85169029,1.786956537
455,6443.058602,9/20/2016 21:53,1734.765898,5,1,-3.001969099,3.541881561,2.418754237,1.446353182,9.554408249,5.493998764,-0.000303774,0,0,0,0,28.45351219,25.80712891,25.53594971,25.6385994,1.789738501
456,6453.073757,9/20/2016 21:53,1744.781053,5,1,-3.001285076,3.538524866,2.418754237,1.454703825,9.554408249,5.523562065,-0.000364522,0,0,0,0,28.45351219,25.80712891,25.53594971,25.6385994,1.792520488
457,6463.088805,9/20/2016 21:53,1754.796101,5,1,-3.001621723,3.536083698,2.418754237,1.463054426,9.554408249,5.553099418,-0.000182214,0,0,0,0,28.52907944,25.65509987,25.53594971,25.86657143,1.795302446
458,6473.103933,9/20/2016 21:53,1764.81123,5,1,-3.001621723,3.532421589,2.418754237,1.47140517,9.554408249,5.582611883,-0.000364521,0,0,0,0,28.37793732,25.80712891,25.53594971,25.6385994,1.798084426
459,6483.119028,9/20/2016 21:53,1774.826325,5,1,-3.001632214,3.529675245,2.418754237,1.479755721,9.554408249,5.612098806,-0.000243017,0,0,0,0,28.55954742,25.83767319,25.56650543,25.66915703,1.800866397
460,6493.134145,9/20/2016 21:53,1784.841441,5,1,-3.001621723,3.526928663,2.418754237,1.488106307,9.554408249,5.641561527,-0.000303769,0,0,0,0,28.37793732,25.80712891,25.53594971,25.71459579,1.803648374
461,6503.149293,9/20/2016 21:54,1794.85659,5,1,-3.002344608,3.523877144,2.418754237,1.496456849,9.554408249,5.670999618,-0.000243014,0,0,0,0,28.52907944,25.65509987,25.53594971,25.79058647,1.806430359
462,6513.164334,9/20/2016 21:54,1804.871631,5,1,-3.00125742,3.5211308,2.418754237,1.504807236,9.554408249,5.70041314,-0.00024297,0,0,0,0,28.37793732,25.65509987,25.53594971,25.6385994,1.809212315
463,6523.179466,9/20/2016 21:54,1814.886762,5,1,-3.001285076,3.518079042,2.418754237,1.513157829,9.554408249,5.729803389,-0.000303769,0,0,0,0,28.51444817,25.71619606,25.59706306,25.69971085,1.811994296
464,6533.194577,9/20/2016 21:54,1824.901873,5,1,-3.001986027,3.515332699,2.418754237,1.521508344,9.554408249,5.759169788,-0.000242968,0,0,0,0,28.5900116,25.86821747,25.59706306,25.69971085,1.814776271
465,6543.209639,9/20/2016 21:54,1834.916935,5,1,-3.001969814,3.512586117,2.418754237,1.529858944,9.554408249,5.788512568,-0.000303771,0,0,0,0,28.52907944,25.65509987,25.53594971,25.6385994,1.817558233
466,6553.224823,9/20/2016 21:55,1844.93212,5,1,-3.001621723,3.509839773,2.418754237,1.538209528,9.554408249,5.817832718,-0.000243014,0,0,0,0,28.74112511,26.0202179,25.59706306,25.62371445,1.820340229
467,6563.240367,9/20/2016 21:55,1854.947664,5,1,-3.001621723,3.507093191,2.418754237,1.546560552,9.554408249,5.847132211,-0.000303739,0,0,0,0,28.5900116,25.71619606,25.59706306,25.62371445,1.823122324
468,6573.255056,9/20/2016 21:55,1864.962352,5,1,-3.001632214,3.504346848,2.418754237,1.554910697,9.554408249,5.876405982,-0.000303768,0,0,0,0,28.51444817,25.86821747,25.74918175,25.62371445,1.825904182
469,6583.270175,9/20/2016 21:55,1874.977471,5,1,-3.001285076,3.501905441,2.418754237,1.563261127,9.554408249,5.905658281,-0.000243019,0,0,0,0,28.57538605,25.77729416,25.81028748,25.7608223,1.82868616
470,6593.285401,9/20/2016 21:55,1884.992698,5,1,-3.001969099,3.499159098,2.418754237,1.571611824,9.554408249,5.934889802,-0.000243013,0,0,0,0,28.51444817,25.71619606,25.59706306,25.62371445,1.831468167
471,6603.300428,9/20/2016 21:55,1895.007724,5,1,-3.001621723,3.496717691,2.418754237,1.579962381,9.554408249,5.964099191,-0.000243015,0,0,0,0,28.55954742,25.68564796,25.56650543,25.66915703,1.834250119
472,6613.315477,9/20/2016 21:56,1905.022773,5,1,-3.001980305,3.493971348,2.418754237,1.588313018,9.554408249,5.993287458,-0.000243016,0,0,0,0,28.5900116,25.86821747,25.59706306,25.62371445,1.837032077
473,6623.330627,9/20/2016 21:56,1915.037923,5,1,-3.001301289,3.491835117,2.418754237,1.596663599,9.554408249,6.02245454,-0.00018226,0,0,0,0,28.49982071,25.77729416,25.65817642,25.68482971,1.839814063
474,6633.345696,9/20/2016 21:56,1925.052992,5,1,-3.001285076,3.48939395,2.418754237,1.605014278,9.554408249,6.051601019,-0.000182264,0,0,0,0,28.65094566,25.77729416,25.65817642,25.68482971,1.842596027
475,6643.360823,9/20/2016 21:56,1935.068119,5,1,-3.001285076,3.486647367,2.418754237,1.613364725,9.554408249,6.08072678,-0.000303768,0,0,0,0,28.51444817,25.86821747,25.59706306,25.62371445,1.845378006
476,6653.375985,9/20/2016 21:56,1945.083282,5,1,-3.001632214,3.4842062,2.418754237,1.621715155,9.554408249,6.109831513,-0.000243011,0,0,0,0,28.57538605,25.77729416,25.81028748,25.68482971,1.848159996
477,6663.391043,9/20/2016 21:56,1955.09834,5,1,-3.001969099,3.481764793,2.418754237,1.630065631,9.554408249,6.138916442,-0.000243015,0,0,0,0,28.57538605,25.77729416,25.65817642,25.7608223,1.850941956
478,6673.40613,9/20/2016 21:57,1965.113427,5,1,-3.001285076,3.479628801,2.418754237,1.638416051,9.554408249,6.167981466,-0.000182262,0,0,0,0,28.65094566,25.92930603,25.65817642,25.7608223,1.853723925
479,6683.421265,9/20/2016 21:57,1975.128561,5,1,-3.001285076,3.477187395,2.418754237,1.64676621,9.554408249,6.197025538,-0.00018226,0,0,0,0,28.5900116,25.71619606,25.59706306,25.54771233,1.856505907
480,6693.436332,9/20/2016 21:57,1985.143628,5,1,-3.001986027,3.474746227,2.418754237,1.65511669,9.554408249,6.226051244,-0.000182217,0,0,0,0,28.49982071,25.77729416,25.73423386,25.68482971,1.85928787
481,6703.451479,9/20/2016 21:57,1995.158775,5,1,-3.001969099,3.472609997,2.418754237,1.663466964,9.554408249,6.255056953,-0.000182267,0,0,0,0,28.57538605,25.92930603,25.65817642,25.7608223,1.862069855
482,6713.466575,9/20/2016 21:57,2005.173872,5,1,-3.001980305,3.470168829,2.418754237,1.671817569,9.554408249,6.28404468,-0.000242969,0,0,0,0,28.65094566,25.77729416,25.65817642,25.60883141,1.864851826
483,6723.481642,9/20/2016 21:57,2015.188938,5,1,-3.001621723,3.467727423,2.418754237,1.680168069,9.554408249,6.313013458,-0.000243016,0,0,0,0,28.71187782,25.83839035,25.64322853,25.74594688,1.867633789
484,6733.496746,9/20/2016 21:58,2025.204042,5,1,-3.001980305,3.465896368,2.418754237,1.688518651,9.554408249,6.341963203,-0.000121509,0,0,0,0,28.57538605,25.62526131,25.81028748,25.68482971,1.870415763
485,6743.51188,9/20/2016 21:58,2035.219177,5,1,-3.001969099,3.4634552,2.418754237,1.696869007,9.554408249,6.370893582,-0.00018226,0,0,0,0,28.57538605,25.77729416,25.58211136,25.7608223,1.873197744
486,6753.526992,9/20/2016 21:58,2045.234289,5,1,-3.001285076,3.46131897,2.418754237,1.705219304,9.554408249,6.399805702,-0.000243013,0,0,0,0,28.65094566,25.92930603,25.65817642,25.68482971,1.87597972
487,6763.542068,9/20/2016 21:58,2055.249364,5,1,-3.00125742,3.459182978,2.418754237,1.7135695,9.554408249,6.428698563,-0.00018226,0,0,0,0,28.5900116,25.71619606,25.52099228,25.62371445,1.878761685
488,6773.557155,9/20/2016 21:58,2065.264451,5,1,-3.001285076,3.456741571,2.418754237,1.721919791,9.554408249,6.457573317,-0.000243014,0,0,0,0,28.5900116,25.71619606,25.59706306,25.54771233,1.881543654
489,6783.572258,9/20/2016 21:58,2075.279554,5,1,-3.001632214,3.454605579,2.418754237,1.730270393,9.554408249,6.486431071,-0.000242967,0,0,0,0,28.74112511,25.71619606,25.52099228,25.62371445,1.884325627
490,6793.587379,9/20/2016 21:59,2085.294676,5,1,-3.00231719,3.452469349,2.418754237,1.738620859,9.554408249,6.515270777,-0.000243015,0,0,0,0,28.80204964,25.77729416,25.65817642,25.68482971,1.887107605
491,6803.602508,9/20/2016 21:59,2095.309805,5,1,-3.002333164,3.450638294,2.418754237,1.746971115,9.554408249,6.544091641,-0.000182263,0,0,0,0,28.65094566,25.77729416,25.65817642,25.68482971,1.889889586
492,6813.617563,9/20/2016 21:59,2105.324859,5,1,-3.001285076,3.448197126,2.418754237,1.755321381,9.554408249,6.572895084,-0.000243016,0,0,0,0,28.74112511,25.86821747,25.59706306,25.62371445,1.892671545
493,6823.632717,9/20/2016 21:59,2115.340014,5,1,-3.001632214,3.446060896,2.418754237,1.763671921,9.554408249,6.601681072,-0.000243016,0,0,0,0,28.74112511,25.86821747,25.59706306,25.69971085,1.895453533
494,6833.647799,9/20/2016 21:59,2125.355096,5,1,-3.001621723,3.443924904,2.418754237,1.7720221,9.554408249,6.630447988,-0.000242969,0,0,0,0,28.74112511,25.86821747,25.59706306,25.62371445,1.8982355
495,6843.662899,9/20/2016 21:59,2135.370196,5,1,-3.001969099,3.441788673,2.418754237,1.780372388,9.554408249,6.659197675,-0.000243018,0,0,0,0,28.74112511,25.71619606,25.74918175,25.69971085,1.901017472
496,6853.67799,9/20/2016 22:00,2145.385287,5,1,-3.001997232,3.439652681,2.418754237,1.7887226,9.554408249,6.687928937,-0.000182217,0,0,0,0,28.68020248,25.65509987,25.61201477,25.6385994,1.903799442
497,6863.693078,9/20/2016 22:00,2155.400374,5,1,-3.001649141,3.437516451,2.418754237,1.797072941,9.554408249,6.716642695,-0.000182264,0,0,0,0,28.68020248,25.80712891,25.53594971,25.6385994,1.90658141
498,6873.708266,9/20/2016 22:00,2165.415562,5,1,-3.001621723,3.435075045,2.418754237,1.805423408,9.554408249,6.745338405,-0.000303768,0,0,0,0,28.74112511,25.86821747,25.74918175,25.62371445,1.909363407
499,6883.723305,9/20/2016 22:00,2175.430601,5,1,-3.001285076,3.433244228,2.418754237,1.813773782,9.554408249,6.774015801,-0.000182264,0,0,0,0,28.74112511,25.86821747,25.59706306,25.69971085,1.912145362
500,6893.738422,9/20/2016 22:00,2185.445718,5,1,-3.001621723,3.431107998,2.418754237,1.82212435,9.554408249,6.80267593,-0.000182264,0,0,0,0,28.74112511,25.71619606,25.59706306,25.85169029,1.914927339
